encoded,original
2137,53996574
2138,83177881
2139,83265596
2140,87255021
2141,91697029
2142,27583529
2143,59185616
2144,91710917
2145,80060726
2146,87395536
2147,90574230
2148,27293731
2149,54908536
2150,78869147
2151,27878805
2152,64844104
2153,90041827
2154,90597634
2155,23669969
2156,91048123
2157,90281071
2158,12867581
2159,27778030
2160,87424429
2161,25006635
2162,54641143
2163,97257189
2164,29004390
2165,24728353
2166,91182893
2167,91092464
2168,89137697
2169,84271408
2170,69633711
2171,83147276
2172,25068511
2173,42501224
2174,50824660
2175,83255838
2176,90265678
2177,90025973
2178,90030005
2179,92509720
2180,28965996
2181,59252065
2182,54018668
2183,91005258
2184,24674531
2185,53438972
2186,48762702
2187,51950030
2188,90357022
2189,53752325
2190,42954915
2191,12163149
2192,42168445
2193,90647249
2194,42661925
2195,90220292
2196,83170851
2197,82767494
2198,53180950
2199,59230437
2200,82855449
2201,16174337
2202,27289737
2203,82472180
2204,27344507
2205,85022477
2206,24404538
2207,90210858
2208,53045250
2209,28067614
2210,41373144
2211,59321669
2212,53237969
2213,85107019
2214,54560296
2215,25105826
2216,97022992
2217,12448933
2218,90492842
2219,12634922
2220,90444434
2221,80100678
2222,47091826
2223,42747037
2224,91099924
2225,50996213
2226,31471928
2227,94914020
2228,27449811
2229,83095431
2230,90741912
2231,47945351
2232,85160718
2233,25151314
2234,42926658
2235,83285609
2236,90238687
2237,60384310
2238,23657443
2239,83598927
2240,42935761
2241,81275746
2242,72343791
2243,24763920
2244,69607586
2245,47654493
2246,90830837
2247,36707803
2248,54538823
2249,86284028
2250,13430405
2251,54791178
2252,65908408
2253,85779389
2254,54098959
2255,83190646
2256,24429313
2257,90419744
2258,83941160
2259,31309073
2260,53329307
2261,80928620
2262,82958037
2263,90114031
2264,91308555
2265,82632840
2266,28502525
2267,87042837
2268,91935253
2269,42295147
2270,42297237
2271,38854196
2272,90266037
2273,88663860
2274,47478953
2275,27383705
2276,90830225
2277,54962518
2278,90836207
2279,12992309
2280,42617745
2281,22980909
2282,47543498
2283,91189191
2284,88224820
2285,87233420
2286,91032190
2287,92193406
2288,82091295
2289,70521777
2290,23206882
2291,54911119
2292,86710579
2293,84462407
2294,89287323
2295,90830175
2296,90600758
2297,23962083
2298,23486954
2299,84432517
2300,28751447
2301,42938893
2302,90313279
2303,28347735
2304,53065662
2305,90383788
2306,13046107
2307,12929550
2308,80161604
2309,45091997
2310,54753478
2311,88182146
2312,85433154
2313,92153087
2314,90357331
2315,85110984
2316,55660223
2317,61774060
2318,43768002
2319,50891512
2320,65137508
2321,53493469
2322,23423121
2323,16275308
2324,50906509
2325,28780512
2326,24628397
2327,50890247
2328,28941215
2329,61834784
2330,42353785
2331,88535248
2332,90563769
2333,53159318
2334,23000988
2335,53900233
2336,69680002
2337,31298723
2338,90604993
2339,90549367
2340,89138020
2341,82788717
2342,80566561
2343,28048693
2344,28146483
2345,50924801
2346,91428377
2347,90035368
2348,90809530
2349,24946506
2350,90494882
2351,88296577
2352,87222417
2353,79471519
2354,85070786
2355,83508968
2356,90499747
2357,86682200
2358,72636924
2359,42618239
2360,87329229
2361,80514136
2362,99827475
2363,90723983
2364,60286535
2365,90549042
2366,83376002
2367,54920530
2368,54325119
2369,90069681
2370,69316264
2371,83090724
2372,29037619
2373,54583328
2374,24568200
2375,90314946
2376,69697691
2377,90324613
2378,97422505
2379,82460071
2380,88585464
2381,85917910
2382,24501193
2383,90687396
2384,90655182
2385,28441540
2386,27651645
2387,83147472
2388,80242183
2389,23967600
2390,22124899
2391,82179138
2392,69536844
2393,50826554
2394,90290254
2395,29159598
2396,82799377
2397,76927445
2398,42753311
2399,24603142
2400,90877065
2401,13067783
2402,91305656
2403,91040972
2404,88473117
2405,87495351
2406,79415545
2407,53800380
2408,90459695
2409,83232625
2410,25111236
2411,83273646
2412,53403306
2413,85013651
2414,54214731
2415,42724597
2416,79969003
2417,53830309
2418,82560487
2419,16510818
2420,24963933
2421,22393866
2422,22987683
2423,16537513
2424,28471327
2425,90430396
2426,69736792
2427,83058772
2428,27372101
2429,54515693
2430,23922055
2431,82902793
2432,80638777
2433,70599634
2434,31560864
2435,83188629
2436,85030589
2437,89149595
2438,50755452
2439,52936711
2440,90415058
2441,28828403
2442,86303101
2443,66539213
2444,90276372
2445,22123076
2446,86428783
2447,82787843
2448,42563712
2449,54292285
2450,84487630
2451,90646001
2452,53170545
2453,54883612
2454,28013673
2455,42741890
2456,54767466
2457,83447793
2458,83177382
2459,90675434
2460,91675643
2461,90553235
2462,90309612
2463,39810582
2464,80296624
2465,50907079
2466,80425970
2467,43904941
2468,16620955
2469,82815860
2470,80672710
2471,52824167
2472,23494510
2473,36764923
2474,54275808
2475,83691634
2476,85111219
2477,81281135
2478,42566751
2479,53691685
2480,50682851
2481,82060758
2482,90124397
2483,89118684
2484,83791021
2485,90530830
2486,83014509
2487,90366090
2488,27352978
2489,28393250
2490,90676855
2491,53128097
2492,89408585
2493,94348171
2494,55654263
2495,53856187
2496,83271231
2497,89176446
2498,54735943
2499,91001746
2500,24805111
2501,16259686
2502,42683293
2503,66951819
2504,80712396
2505,24679389
2506,91234463
2507,90125972
2508,70550463
2509,42881701
2510,90508675
2511,90447559
2512,70765801
2513,83156794
2514,28201990
2515,82591355
2516,99462159
2517,81476602
2518,28146596
2519,42982428
2520,10874946
2521,88284951
2522,90367838
2523,75908011
2524,83785549
2525,90592954
2526,89183045
2527,83411388
2528,42571826
2529,80082622
2530,54843865
2531,83501120
2532,54124598
2533,83589461
2534,36161970
2535,89810762
2536,83582002
2537,72721251
2538,54203798
2539,40969568
2540,82834233
2541,91202407
2542,90348615
2543,82469636
2544,85127726
2545,16650134
2546,23052232
2547,90434528
2548,91133660
2549,90215988
2550,83808698
2551,81025109
2552,42881553
2553,85087490
2554,47350870
2555,82846250
2556,76443912
2557,23265663
2558,50914727
2559,27468529
2560,54597245
2561,5697626
2562,28405349
2563,83267454
2564,54124350
2565,69684696
2566,59278298
2567,85116087
2568,85514085
2569,42755562
2570,24831954
2571,28846704
2572,81766969
2573,53130066
2574,83145615
2575,88671480
2576,42884849
2577,50939419
2578,70543371
2579,90223586
2580,13127950
2581,55698656
2582,40122802
2583,90896289
2584,37612093
2585,42720564
2586,12792512
2587,92305351
2588,42490872
2589,89167684
2590,36833203
2591,84672939
2592,89228606
2593,27723633
2594,16411063
2595,42871041
2596,24392809
2597,90500821
2598,90876397
2599,43940926
2600,24285619
2601,83266933
2602,22345794
2603,90868170
2604,86756027
2605,79845186
2606,52293055
2607,42837895
2608,87439056
2609,73360570
2610,90059537
2611,54990991
2612,89164053
2613,89157172
2614,27676879
2615,12535444
2616,23792004
2617,53421281
2618,54010700
2619,53625567
2620,87194242
2621,85237126
2622,24435357
2623,22539980
2624,82850346
2625,13012633
2626,82615687
2627,89002635
2628,83162178
2629,90116657
2630,50859843
2631,50831228
2632,90773575
2633,79006324
2634,52604868
2635,90507367
2636,83631720
2637,66513298
2638,42811332
2639,90575646
2640,85864569
2641,90355349
2642,16753080
2643,89507706
2644,24588206
2645,6507080
2646,90602313
2647,82930279
2648,83562651
2649,90355495
2650,23312173
2651,54766121
2652,88715895
2653,83575115
2654,88513005
2655,90425653
2656,82134225
2657,87416666
2658,88001671
2659,90411095
2660,90896582
2661,23172139
2662,83078926
2663,97095376
2664,59200567
2665,87306669
2666,83267503
2667,85181869
2668,82772428
2669,53819331
2670,24417463
2671,89315355
2672,12709205
2673,83037664
2674,90106010
2675,28015264
2676,50827499
2677,98736981
2678,90488501
2679,90703810
2680,53232681
2681,29156305
2682,53420163
2683,83600748
2684,83079185
2685,76430064
2686,16374258
2687,50941560
2688,83115555
2689,90043228
2690,42589086
2691,72981642
2692,30022712
2693,52467251
2694,28670347
2695,82647668
2696,42660329
2697,55725491
2698,43813127
2699,13170267
2700,50865140
2701,91006550
2702,80487855
2703,90844797
2704,27988459
2705,83227735
2706,53526790
2707,90291726
2708,53570280
2709,79992692
2710,54762119
2711,90030687
2712,66812612
2713,42732409
2714,14351929
2715,97213660
2716,89805472
2717,22685245
2718,82939454
2719,90414065
2720,52531084
2721,90470018
2722,54140154
2723,27916998
2724,91116162
2725,83067316
2726,27347737
2727,88148823
2728,90121645
2729,10583840
2730,47800432
2731,42746760
2732,54714335
2733,91817798
2734,24691074
2735,83566024
2736,90517560
2737,55792998
2738,85013272
2739,90389919
2740,53684039
2741,12721046
2742,62246118
2743,90268859
2744,54012101
2745,16802033
2746,90896112
2747,92112164
2748,10041120
2749,90125305
2750,16818730
2751,90830098
2752,61770682
2753,90106285
2754,83024485
2755,86151913
2756,91051597
2757,83516952
2758,36451507
2759,54360190
2760,82929646
2761,42782688
2762,14360666
2763,53395592
2764,83734991
2765,54234595
2766,72991037
2767,90491576
2768,90361102
2769,84690900
2770,42648493
2771,80071110
2772,83250186
2773,36948161
2774,80657133
2775,82619868
2776,83282906
2777,80543884
2778,82883557
2779,83549932
2780,83051237
2781,54820808
2782,89149201
2783,38958093
2784,88502719
2785,45655377
2786,70533710
2787,93386351
2788,54264725
2789,47064454
2790,16817232
2791,90645381
2792,36859272
2793,90867572
2794,97027526
2795,80318465
2796,42653404
2797,70425819
2798,28622351
2799,90448656
2800,90479329
2801,90225260
2802,90664247
2803,85106193
2804,80622326
2805,53187623
2806,90457747
2807,50871847
2808,53257850
2809,90371663
2810,38828206
2811,89115167
2812,88309329
2813,91110929
2814,90722669
2815,82268271
2816,87500214
2817,90821582
2818,24670161
2819,47920844
2820,85248073
2821,47497332
2822,29149419
2823,42674077
2824,13037114
2825,53910464
2826,42885306
2827,54097467
2828,80399516
2829,24944134
2830,90460270
2831,52661282
2832,82846012
2833,58163500
2834,22896229
2835,91294519
2836,90826849
2837,42273349
2838,85911649
2839,25986618
2840,30846119
2841,24316388
2842,27721380
2843,83034054
2844,83127200
2845,83273239
2846,22229063
2847,54788286
2848,85391507
2849,50943384
2850,84109383
2851,85098665
2852,72925255
2853,42787473
2854,23937901
2855,86973426
2856,90765300
2857,50838783
2858,28032411
2859,90333275
2860,85404361
2861,42424260
2862,53458625
2863,90713654
2864,21429964
2865,24201421
2866,42921160
2867,91298753
2868,85130623
2869,82379332
2870,64852130
2871,19371591
2872,83399413
2873,76400337
2874,54129377
2875,29131972
2876,82872073
2877,77959704
2878,83467565
2879,37575148
2880,83433714
2881,29040662
2882,53087096
2883,90407199
2884,42292394
2885,83289350
2886,88080128
2887,88488955
2888,29438728
2889,13167967
2890,82788097
2891,52655211
2892,90327739
2893,90846958
2894,90072031
2895,90213010
2896,90418132
2897,91938619
2898,89137795
2899,69552695
2900,97491798
2901,50786687
2902,69583064
2903,29159339
2904,87298561
2905,90133852
2906,24666808
2907,24718799
2908,24275838
2909,83530259
2910,53310855
2911,80714129
2912,83090554
2913,52267850
2914,28786121
2915,28379975
2916,85332352
2917,69646835
2918,91003792
2919,69686239
2920,82606076
2921,24616771
2922,81228316
2923,42776172
2924,54036027
2925,29174177
2926,12856310
2927,61861825
2928,42873651
2929,91114235
2930,88161064
2931,54706335
2932,80459274
2933,59793415
2934,27658696
2935,91675778
2936,28957623
2937,90281311
2938,38732342
2939,31951124
2940,83566740
2941,83391545
2942,84086868
2943,90412221
2944,50870468
2945,83270774
2946,16967771
2947,27968897
2948,86365669
2949,88537301
2950,85196526
2951,88229682
2952,90159233
2953,23350823
2954,87011320
2955,28838227
2956,31335277
2957,90025018
2958,398705
2959,92306513
2960,72990425
2961,89152704
2962,56991279
2963,97497667
2964,50974219
2965,53159041
2966,83361556
2967,42966193
2968,82480870
2969,83373933
2970,90448261
2971,52780978
2972,27690437
2973,91325837
2974,87250291
2975,89005534
2976,50994664
2977,90090538
2978,66587093
2979,54727015
2980,9422558
2981,89177825
2982,23514071
2983,82856025
2984,53893367
2985,82981240
2986,89164265
2987,20766235
2988,84018264
2989,45884998
2990,83617023
2991,86192301
2992,80311168
2993,54880615
2994,80550441
2995,70569913
2996,90481401
2997,91641861
2998,85936183
2999,22980470
3000,25105945
3001,87327685
3002,86923340
3003,81629516
3004,40665431
3005,90353530
3006,91385026
3007,50827701
3008,27701119
3009,90679277
3010,54820265
3011,85984993
3012,28860851
3013,80111210
3014,16777344
3015,84904662
3016,91043719
3017,87528846
3018,66941094
3019,90825996
3020,53581131
3021,24988462
3022,38928541
3023,88013682
3024,28659151
3025,90225085
3026,89126002
3027,83223317
3028,60274637
3029,88521737
3030,83677443
3031,90651067
3032,42867172
3033,80180932
3034,80669237
3035,50822950
3036,52517750
3037,28778157
3038,90333205
3039,88946713
3040,84408024
3041,23070359
3042,87468191
3043,90171996
3044,80706423
3045,83785689
3046,90254671
3047,39680912
3048,42678094
3049,5967297
3050,17089957
3051,52588305
3052,17386513
3053,22791935
3054,97485471
3055,42875911
3056,83222627
3057,47807596
3058,90012386
3059,789745
3060,30975197
3061,10663891
3062,85066039
3063,90348376
3064,3077609
3065,53635066
3066,16931022
3067,24930265
3068,83694386
3069,53235147
3070,25113038
3071,28467610
3072,42991658
3073,22082841
3074,89290208
3075,22753518
3076,23800356
3077,54192883
3078,90491962
3079,53090228
3080,62667617
3081,66266732
3082,90691949
3083,82646871
3084,69473897
3085,90867658
3086,88593106
3087,82585754
3088,87262022
3089,79120964
3090,75932841
3091,89556332
3092,90255192
3093,85168438
3094,90894944
3095,99216565
3096,85932089
3097,90745706
3098,83774108
3099,90867566
3100,91443715
3101,52895325
3102,28864110
3103,36911495
3104,83051715
3105,25087019
3106,27513685
3107,28373177
3108,90744880
3109,13049723
3110,97392262
3111,23773013
3112,45013326
3113,91034227
3114,63128201
3115,90881321
3116,27699211
3117,90364023
3118,89174952
3119,90063167
3120,85027894
3121,53574602
3122,54368165
3123,90898054
3124,9225199
3125,53562009
3126,90836500
3127,91153715
3128,75243660
3129,85088300
3130,53968916
3131,83160299
3132,4621939
3133,89883259
3134,53162572
3135,92873760
3136,83508643
3137,88083722
3138,12777646
3139,61794116
3140,53176512
3141,90469650
3142,91027653
3143,50882176
3144,45141286
3145,91106072
3146,28092402
3147,82910203
3148,83088086
3149,96965950
3150,87585509
3151,72915828
3152,2861779
3153,91037006
3154,88926619
3155,12971584
3156,42804590
3157,54524145
3158,91070763
3159,52479290
3160,24436911
3161,87971431
3162,83550326
3163,45100428
3164,27441515
3165,84434851
3166,89150831
3167,39838771
3168,90749098
3169,23661208
3170,92132422
3171,89689733
3172,24819889
3173,79845616
3174,27884877
3175,54331533
3176,45141173
3177,50759611
3178,12668725
3179,85088625
3180,16936188
3181,27664199
3182,67330402
3183,37871014
3184,75206406
3185,89948838
3186,40611111
3187,42741694
3188,28877945
3189,85308037
3190,85040828
3191,97235453
3192,81888724
3193,14440275
3194,91679269
3195,15874425
3196,83774418
3197,90495067
3198,90664817
3199,22726689
3200,83045539
3201,90712775
3202,50917219
3203,41066103
3204,82941917
3205,87108751
3206,92149129
3207,87509968
3208,24926895
3209,27650408
3210,91361734
3211,25138066
3212,53816171
3213,28742644
3214,82848686
3215,90796269
3216,54263774
3217,91327048
3218,42581578
3219,45500085
3220,53168956
3221,90245028
3222,85349353
3223,91547346
3224,85112619
3225,87448127
3226,69583183
3227,91470058
3228,24523611
3229,80363123
3230,76404278
3231,39818064
3232,83174863
3233,82876887
3234,83774352
3235,85039738
3236,90368941
3237,83485894
3238,24596156
3239,70500582
3240,89194248
3241,72740807
3242,69465860
3243,15154663
3244,45190547
3245,7671334
3246,60242679
3247,87266630
3248,22403941
3249,52710946
3250,42931667
3251,53610749
3252,50946707
3253,28487658
3254,16016984
3255,28741027
3256,24222410
3257,91895702
3258,38500390
3259,91137618
3260,83276432
3261,47518771
3262,90786282
3263,69318447
3264,90828831
3265,90517528
3266,24840258
3267,92153220
3268,80110970
3269,28642217
3270,77391482
3271,89980941
3272,24453967
3273,72523169
3274,47791757
3275,38738916
3276,40873992
3277,12604080
3278,83262373
3279,89834027
3280,84981920
3281,84531100
3282,28958995
3283,64951814
3284,14027803
3285,87033957
3286,5120285
3287,91046027
3288,55687742
3289,91096948
3290,59147769
3291,28616533
3292,28185268
3293,24585469
3294,10994885
3295,52865125
